accession,organism_name,tax_id,fppl_name,priority,release_date,assembly_level,collection_date,geo_loc_name,host,isolation_source,host_disease,env_broad_scale,host_category,submitter,submitter_category,biosample_owner,assembly_submitter,bioproject_accession,genome_size_bp,gc_percent
GCA_050613635.1,Fusarium euwallaceae,1147111,Fusarium spp.,High,2025-05-29,Contig,2017-07,,Euwallacea interjectus,mycangia of Euwallacea interjectuts,,,animal,Kaohsiung Medical University,university,Kaohsiung Medical University,Kaohsiung Medical University,PRJNA1084195,54386117,49.0
GCA_002168265.2,Fusarium euwallaceae,1147111,Fusarium spp.,High,2017-07-20,Scaffold,2016-06-22,"Mexico: Colonia Zona Rio, Tijuana, Baja California",Ulmus sp.,,,,unknown,Instituto de Ecologia A.C. (INECOL),other,Instituto de Ecologia A.C. (INECOL),Instituto de Ecologia A.C. (INECOL),PRJNA387548,48274071,51.5
GCA_003957675.1,Fusarium euwallaceae,1147111,Fusarium spp.,High,2018-12-20,Contig,2012-03-07,"USA: California, Los Angeles",Euwallacea sp.,,,,animal,"University of California, Riverside",university,"University of California, Riverside","University of California, Riverside",PRJNA341909,50472048,51.0
GCA_057674965.1,Fusarium euwallaceae,1147111,Fusarium spp.,High,2026-05-21,Scaffold,2010-02-17,"Israel: Kibbutz Glil Yam, Central coastal region",Euwallacea sp.,Persea americana,,ENVO:00000117,animal,NVWA,public_health,NVWA,NVWA,PRJNA1255138,51701522,49.0
GCA_057675025.1,Fusarium euwallaceae,1147111,Fusarium spp.,High,2026-05-21,Scaffold,2010-02-17,"Israel: Kibbutz Glil Yam, Central coastal region",Euwallacea sp.,Persea americana,,ENVO:00000117,animal,NVWA,public_health,NVWA,NVWA,PRJNA1255138,49712923,50.5
GCA_057675505.1,Fusarium euwallaceae,1147111,Fusarium spp.,High,2026-05-21,Scaffold,2010-02-17,Israel: Mikve Yisrael,Euwallacea sp.,Persea americana,,ENVO:00000117,animal,NVWA,public_health,NVWA,NVWA,PRJNA1255138,50514511,50.0
GCA_057675525.1,Fusarium euwallaceae,1147111,Fusarium spp.,High,2026-05-21,Scaffold,2010-02-17,Israel: Volcani,Euwallacea sp.,Persea americana,,ENVO:00000117,animal,NVWA,public_health,NVWA,NVWA,PRJNA1255138,51718892,49.0
GCF_026873545.1,Fusarium falciforme,195108,Fusarium spp.,High,2022-12-13,Complete Genome,2016-12-12,Malaysia: Melaka,Eretmochelys imbricata,Sea turtle eggshell,Fusariosis,,animal,Academia Sinica,university,Academia Sinica,Academia Sinica,PRJNA782245,53563088,49.5
GCA_013363125.1,Fusarium falciforme,195108,Fusarium spp.,High,2020-06-19,Scaffold,,USA: Florida,Homo sapiens,cornea,,,human,"US Department of Agriculture, Agriculture Research Service",agriculture,"US Department of Agriculture, Agriculture Research Service","US Department of Agriculture, Agriculture Research Service",PRJNA511036,48199831,52.0
GCA_024500265.1,Fusarium falciforme,195108,Fusarium spp.,High,2022-08-01,Scaffold,2019-03-19,Mexico: Sinaloa,onion,soil,,,plant,Universidad Autonoma de Sinaloa,university,Universidad Autonoma de Sinaloa,Universidad Autonoma de Sinaloa,PRJNA843444,56055472,50.5
GCA_026873545.1,Fusarium falciforme,195108,Fusarium spp.,High,2022-12-13,Complete Genome,2016-12-12,Malaysia: Melaka,Eretmochelys imbricata,Sea turtle eggshell,Fusariosis,,animal,Academia Sinica,university,Academia Sinica,Academia Sinica,PRJNA782245,53563088,49.5
GCA_027945395.1,Fusarium falciforme,195108,Fusarium spp.,High,2023-01-24,Contig,2016-03-17,USA:Florida,Citrus aurantium L.,,,subtropical biome [ENVO:01001832],plant,"University of California, Riverside",university,"University of California, Riverside","University of California, Riverside",PRJNA855134,65538456,47.5
GCA_027945495.1,Fusarium falciforme,195108,Fusarium spp.,High,2023-01-24,Scaffold,2021-06-09,USA:California,Citrus sinensis,,,mediterranean biome [ENVO:01001833],plant,"University of California, Riverside",university,"University of California, Riverside","University of California, Riverside",PRJNA855134,56457383,49.0
GCA_027945505.1,Fusarium falciforme,195108,Fusarium spp.,High,2023-01-24,Scaffold,2021-06-09,USA:California,Citrus sinensis,,,mediterranean biome [ENVO:01001833],plant,"University of California, Riverside",university,"University of California, Riverside","University of California, Riverside",PRJNA855134,54321482,49.5
GCA_027945515.1,Fusarium falciforme,195108,Fusarium spp.,High,2023-01-24,Scaffold,2021-06-09,USA:California,Citrus sinensis,,,mediterranean biome [ENVO:01001833],plant,"University of California, Riverside",university,"University of California, Riverside","University of California, Riverside",PRJNA855134,55360567,49.5
GCA_044646555.1,Fusarium falciforme,195108,Fusarium spp.,High,2024-11-07,Scaffold,2017,USA: South Carolina,Loblolly pine,,,Tree nursery,plant,Colorado State University,university,Colorado State University,Colorado State University,PRJNA1020449,56107347,49.5
GCA_049863005.1,Fusarium falciforme,195108,Fusarium spp.,High,2025-04-23,Contig,2023-03-08,USA: Arizona,Lactuca serriola,,,ENVO:00000446,plant,The University of Arizona,university,The University of Arizona,The University of Arizona,PRJNA1241247,54180576,50.0
GCA_051403455.1,Fusarium falciforme,195108,Fusarium spp.,High,2025-07-18,Contig,2021,India: Bengaluru,Leucaena leucocephala (Subabul),Stem portion,,,plant,University of Agricultural Sciences,agriculture,University of Agricultural Sciences,University of Agricultural Sciences,PRJNA1164427,53607308,49.5
GCA_054370115.1,Fusarium falciforme,195108,Fusarium spp.,High,2026-01-06,Contig,,USA: Alabama,Glycine max,soybean roots,,,plant,Auburn University,university,Auburn University,Auburn University,PRJNA1332687,62652977,49.0
GCF_020744385.1,Fusarium flagelliforme,2675880,Fusarium spp.,High,2021-11-05,Contig,,,,,,,unknown,DOE Joint Genome Institute,research_institute,DOE Joint Genome Institute,DOE Joint Genome Institute,PRJNA370199,40328194,48.0
GCA_003012295.1,Fusarium flagelliforme,2675880,Fusarium spp.,High,2018-03-20,Scaffold,,USA: Pennsylvania,Zea mays (sweet corn),,,agricultural field,plant,Robert Proctor's shared submissions,other,Robert Proctor's shared submissions,Robert Proctor's shared submissions,PRJNA436969,39607924,48.5
GCA_004367175.1,Fusarium flagelliforme,2675880,Fusarium spp.,High,2019-03-22,Scaffold,2006,Canada,oats (Avena sativa),,,agricultural field,plant,Robert Proctor's shared submissions,other,Robert Proctor's shared submissions,"US Department of Agriculture, Agriculture Research Service",PRJNA436969,40439101,49.0
GCA_020744385.1,Fusarium flagelliforme,2675880,Fusarium spp.,High,2021-11-05,Contig,,,,,,,unknown,DOE Joint Genome Institute,research_institute,DOE Joint Genome Institute,DOE Joint Genome Institute,PRJNA370199,40328194,48.0
GCA_044592905.1,Fusarium flocciferum,56642,Fusarium spp.,High,2024-11-06,Scaffold,2017,USA: New Mexico,Ponderosa pine,,,Tree nursery,plant,Colorado State University,university,Colorado State University,Colorado State University,PRJNA1020449,40770915,47.5
GCA_057675345.1,Fusarium floridanum,1325733,Fusarium spp.,High,2026-05-21,Scaffold,2012-10-18,"USA: Florida, Gainesville",Euwallacea interjectus,Acer negundo,,ENVO:01001243,animal,NVWA,public_health,NVWA,NVWA,PRJNA1255138,48342618,51.0
GCA_003947005.1,Fusarium floridanum,1325733,Fusarium spp.,High,2018-12-14,Scaffold,2012,USA: Florida,Acer negundo,Euwallacea interjectus gallery on box elder,,forest biome,animal,"University of California, Riverside",university,"University of California, Riverside","University of California, Riverside",PRJNA389173,47357966,51.5
GCA_057675205.1,Fusarium floridanum,1325733,Fusarium spp.,High,2026-05-21,Scaffold,2012-10-18,"USA: Florida, Gainesville",Euwallacea interjectus,Acer negundo,,ENVO:01001243,animal,NVWA,public_health,NVWA,NVWA,PRJNA1255138,48338502,51.0
GCA_057675305.1,Fusarium floridanum,1325733,Fusarium spp.,High,2026-05-21,Scaffold,2012-10-18,"USA: Florida, Gainesville",Euwallacea interjectus,Acer negundo,,ENVO:01001243,animal,NVWA,public_health,NVWA,NVWA,PRJNA1255138,48876894,50.5
GCA_057675325.1,Fusarium floridanum,1325733,Fusarium spp.,High,2026-05-21,Scaffold,2012-10-18,"USA: Florida, Gainesville",Euwallacea interjectus,Acer negundo,,ENVO:01001243,animal,NVWA,public_health,NVWA,NVWA,PRJNA1255138,47866127,51.0
GCA_013623845.1,Fusarium foetens,246455,Fusarium spp.,High,2020-07-24,Scaffold,,Chile: Valdivia,,,,pinus radiata seedling stem,plant,"US Department of Agriculture, Agriculture Research Service",agriculture,"US Department of Agriculture, Agriculture Research Service","US Department of Agriculture, Agriculture Research Service",PRJNA596293,46252681,48.5
GCA_003353625.1,Fusarium fracticaudum,1604329,Fusarium spp.,High,2018-08-02,Scaffold,2006-08,Colombia,Pinus maximinoi,diseased tree,,Pinus maximinoi Tree Plantation,plant,"Forestry and Agricultural Biotechnology Institute, University of Pretoria",agriculture,"Forestry and Agricultural Biotechnology Institute, University of Pretoria","Forestry and Agricultural Biotechnology Institute, University of Pretoria",PRJNA412578,46252763,47.5
GCA_044646565.1,Fusarium fredkrugeri,2267552,Fusarium spp.,High,2024-11-07,Scaffold,2017,USA: South Carolina,Loblolly pine,,,Tree nursery,plant,Colorado State University,university,Colorado State University,Colorado State University,PRJNA1020449,46228760,47.0
GCA_001023035.1,Fusarium fujikuroi,5127,Fusarium spp.,High,2015-06-09,Scaffold,1997-10,"USA: Kansas, Manhattan, Konza Prairie Biological Station",Schizachyrium scoparium (little bluestem),,,,plant,IBBE Istituto di biomembrane e bioenergetica,other,IBBE Istituto di biomembrane e bioenergetica,University of Milan,PRJNA231623,43110459,49.0
GCA_001023045.1,Fusarium fujikuroi,5127,Fusarium spp.,High,2015-06-09,Scaffold,1982,Taiwan,rice,,,,plant,IBBE Istituto di biomembrane e bioenergetica,other,IBBE Istituto di biomembrane e bioenergetica,University of Milan,PRJNA231623,43096072,49.0
GCA_001023065.1,Fusarium fujikuroi,5127,Fusarium spp.,High,2015-06-09,Scaffold,1990,"Thailand: Chiang Mai, Sri Lanna National Park",rice,,,,plant,IBBE Istituto di biomembrane e bioenergetica,other,IBBE Istituto di biomembrane e bioenergetica,University of Milan,PRJNA231623,43499819,49.0
GCA_002196585.2,Fusarium fujikuroi,5127,Fusarium spp.,High,2017-11-27,Scaffold,2016-05-12,USA: Dayton,,F-24 Jet A fuel,,,unknown,University of Dayton Research Institute,university,University of Dayton Research Institute,University of Dayton Research Institute,PRJNA381958,49057912,47.5
GCA_002864135.1,Fusarium fujikuroi,5127,Fusarium spp.,High,2018-01-05,Scaffold,2012-09-05,India: Haryana,Oryza sativa,Rice variety PB 1121,,Sub tropical,plant,ICAR-IARI,other,ICAR-IARI,ICAR-IARI,PRJNA328927,42468207,48.0
GCA_009663055.1,Fusarium fujikuroi,5127,Fusarium spp.,High,2019-11-14,Chromosome,2008-07,Italy: Vercelli,Oryza sativa,,,Temperate plain,plant,Unito,other,Unito,Unito,PRJNA390730,43722320,47.5
GCA_009663095.1,Fusarium fujikuroi,5127,Fusarium spp.,High,2019-11-14,Chromosome,2008-07,Italy: Vercelli,Oryza sativa,,,Temperate plain,plant,Unito,other,Unito,Unito,PRJNA390730,43737213,47.5
GCA_009663115.1,Fusarium fujikuroi,5127,Fusarium spp.,High,2019-11-14,Chromosome,2008-07,Italy: Vercelli,Oryza sativa,,,Temperate plain,plant,Unito,other,Unito,Unito,PRJNA390730,45614948,47.0
GCA_009800985.1,Fusarium fujikuroi,5127,Fusarium spp.,High,2019-12-27,Scaffold,2018-07,Kenya: Mwea,,,,,unknown,IRD,other,IRD,IRD,PRJNA552721,48706213,47.5
GCA_013759025.1,Fusarium fujikuroi,5127,Fusarium spp.,High,2020-07-27,Scaffold,,"Nepal: Lamjung, Chamdilla",Triticum aestivum,plant,,,plant,"US Department of Agriculture, Agriculture Research Service",agriculture,"US Department of Agriculture, Agriculture Research Service","US Department of Agriculture, Agriculture Research Service",PRJNA565749,42454190,49.0
GCA_044646505.1,Fusarium fujikuroi,5127,Fusarium spp.,High,2024-11-07,Scaffold,2017,USA: South Carolina,Loblolly pine,,,Tree nursery,plant,Colorado State University,university,Colorado State University,Colorado State University,PRJNA1020449,43796860,48.0
GCA_900096505.1,Fusarium fujikuroi,5127,Fusarium spp.,High,2017-10-06,Scaffold,,,,,,,unknown,EBI,research_institute,EBI,Technische Universitat Munchen - WZW,PRJEB14872,43998436,48.0
GCA_900096605.1,Fusarium fujikuroi,5127,Fusarium spp.,High,2017-10-06,Contig,,,,,,,unknown,EBI,research_institute,EBI,Technische Universitat Munchen - WZW,PRJEB14872,44324837,48.0
GCA_900096615.1,Fusarium fujikuroi,5127,Fusarium spp.,High,2017-10-06,Scaffold,,,,,,,unknown,EBI,research_institute,EBI,Technische Universitat Munchen - WZW,PRJEB14872,44041582,47.5
GCA_900096625.1,Fusarium fujikuroi,5127,Fusarium spp.,High,2017-10-06,Scaffold,,,,,,,unknown,EBI,research_institute,EBI,Technische Universitat Munchen - WZW,PRJEB14872,45342496,47.5
GCA_900096635.1,Fusarium fujikuroi,5127,Fusarium spp.,High,2017-10-06,Scaffold,,,,,,,unknown,EBI,research_institute,EBI,Technische Universitat Munchen - WZW,PRJEB14872,44975616,47.5
GCA_900096645.1,Fusarium fujikuroi,5127,Fusarium spp.,High,2017-10-06,Scaffold,,,,,,,unknown,EBI,research_institute,EBI,Technische Universitat Munchen - WZW,PRJEB14872,45765444,47.5
GCA_900096685.1,Fusarium fujikuroi,5127,Fusarium spp.,High,2017-10-06,Scaffold,,,,,,,unknown,EBI,research_institute,EBI,Technische Universitat Munchen - WZW,PRJEB14872,46063609,47.5
GCA_900096705.1,Fusarium fujikuroi,5127,Fusarium spp.,High,2017-10-06,Scaffold,,,,,,,unknown,EBI,research_institute,EBI,Technische Universitat Munchen - WZW,PRJEB14872,46133096,47.5
GCA_901677955.1,Fusarium fujikuroi,5127,Fusarium spp.,High,2021-09-14,Scaffold,2010,Italy,Oryza sativa,,,,plant,EBI,research_institute,EBI,UNIVERSITY OF TURIN,PRJEB32640,45814433,47.5
GCA_901677965.1,Fusarium fujikuroi,5127,Fusarium spp.,High,2021-09-14,Scaffold,2010,Italy,Oryza sativa,,,,plant,EBI,research_institute,EBI,UNIVERSITY OF TURIN,PRJEB32640,46485183,47.5
GCA_902702945.1,Fusarium fujikuroi,5127,Fusarium spp.,High,2021-11-19,Scaffold,2010-10,Italy,,,,Temperate plain,animal,EBI,research_institute,EBI,UNIVERSITY OF TURIN,PRJEB35455,46029076,47.5
GCA_000315255.1,Fusarium fujikuroi B14,1215603,Fusarium spp.,High,2013-01-02,Scaffold,2010-01,"South Korea: Hongcheon, Gangwon-do",,rice cereal grain,,,plant,"Soonchunhyang University, Department of Medical Biotechnology",university,"Soonchunhyang University, Department of Medical Biotechnology",Soonchunhyang University,PRJNA171493,43812727,48.5
GCF_900079805.1,Fusarium fujikuroi IMI 58289,1279085,Fusarium spp.,High,2013-08-20,Chromosome,,,,,,,unknown,EBI,research_institute,EBI,HMGU-IBIS,PRJEB185,43832314,47.5
GCA_900079805.1,Fusarium fujikuroi IMI 58289,1279085,Fusarium spp.,High,2013-08-20,Chromosome,,,,,,,unknown,EBI,research_institute,EBI,HMGU-IBIS,PRJEB185,43832314,47.5
GCA_013266175.1,Fusarium gaditjirri,282569,Fusarium spp.,High,2020-06-03,Scaffold,,Australia,,,,,unknown,"US Department of Agriculture, Agriculture Research Service",agriculture,"US Department of Agriculture, Agriculture Research Service","US Department of Agriculture, Agriculture Research Service",PRJNA596290,41888603,48.5
GCA_017656835.1,Fusarium gerlachii,569362,Fusarium spp.,High,2021-04-02,Scaffold,,USA,,,,,unknown,University of Warmia and Mazury in Olsztyn,university,University of Warmia and Mazury in Olsztyn,University of Warmia and Mazury in Olsztyn,PRJNA677929,36573545,48.0
GCA_017656845.1,Fusarium gerlachii,569362,Fusarium spp.,High,2021-04-02,Scaffold,,USA,,,,,unknown,University of Warmia and Mazury in Olsztyn,university,University of Warmia and Mazury in Olsztyn,University of Warmia and Mazury in Olsztyn,PRJNA677929,36603629,48.0
GCA_013396165.1,Fusarium globosum,78864,Fusarium spp.,High,2020-07-10,Scaffold,,"South Africa: Transkei Region, Eastern Cape, Teko Experimental Farm",Zea mays,Plant seed,,,plant,"US Department of Agriculture, Agriculture Research Service",agriculture,"US Department of Agriculture, Agriculture Research Service","US Department of Agriculture, Agriculture Research Service",PRJNA565749,44594533,49.0
GCA_014899075.1,Fusarium goolgardi,1567540,Fusarium spp.,High,2020-10-20,Scaffold,,Australia: NSW,plant,,,plant,plant,"US Department of Agriculture, Agriculture Research Service",agriculture,"US Department of Agriculture, Agriculture Research Service","US Department of Agriculture, Agriculture Research Service",PRJNA436741,34842037,48.0
GCA_000599445.1,Fusarium graminearum,5518,Fusarium spp.,High,2014-03-25,Chromosome,1/11/2000,Australia,wheat and barley,,,fungi,plant,CSIRO,agriculture,CSIRO,CSIRO,PRJNA235346,36667552,48.0
GCA_000966635.1,Fusarium graminearum,5518,Fusarium spp.,High,2015-03-31,Scaffold,1995,USA: KS,Triticum sp.,,,,plant,Agriculture & Agri-Food Canada,agriculture,Agriculture & Agri-Food Canada,Agriculture & Agri-Food Canada,PRJNA274567,36490312,48.5
GCA_000966645.2,Fusarium graminearum,5518,Fusarium spp.,High,2022-10-11,Scaffold,2004,Canada: Manitoba,Triticum sp.,,,,plant,Agriculture & Agri-Food Canada,agriculture,Agriculture & Agri-Food Canada,Agriculture & Agri-Food Canada,PRJNA274567,36903712,48.0
GCA_001717905.1,Fusarium graminearum,5518,Fusarium spp.,High,2016-08-31,Scaffold,,USA,Triticum sp.,cultivated cropland,,agricultural site,plant,Government of Canada,other,Government of Canada,Government of Canada,PRJNA291971,36666367,48.5
